interactor_A	interactor_B
O62272	P45897
O18015	P45897
G5ECF7	P45897
Q21215	P45897
G5EEW7	P45897
P04970	P45897
Q09347	P45897
Q09348	P45897
Q23221	P45897
O17038	P45897
Q23150	P45897
G5ED39	P45897
G5EEI4	P45897
Q9N3W2	P45897
Q9U1S2	P45897
O18197	P45897
Q8MXT6	P45897
P90841	Q21952
Q18355	Q21952
P34766	Q21952
Q17635	Q21952
O02642	Q21952
G5EF03	Q21952
Q95Y29	Q21952
Q17771	Q95Y94
O01800	Q8T666
Q22847	Q8T666
Q18017	P45896
Q18821	Q95Y90
Q95Y90	Q20198
Q19007	P45896
Q93231	P45896
P34766	P45896
G5EGG0	P45896
P46563	P45896
Q95QI7	P45896
H2KYJ5	P45896
G5ED84	P45896
Q21747	P45896
Q8I111	P45896
O76449	P45896
Q9U2S4	P45896
Q95Y15	P45896
Q8I4K2	P47991
P34766	G5EFQ4
Q8MYL7	G5EFQ4
Q9U1X8	P47991
Q20780	P47991
G5EDZ2	P47991
Q9N3M9	Q22003
G5EDZ2	Q22003
Q9XUQ4	Q22003
G5ED84	Q22020
P34704	O02151
Q21746	P91408
O62305	P91409
G5EF34	Q22048
Q9NES7	Q22048
Q22631	Q22048
Q27371	Q22048
Q10902	Q95ZQ4
Q9N3T2	Q22048
Q9U1T5	Q22048
Q18885	Q95ZQ4
P41829	Q95ZQ4
Q18827	Q95ZQ4
G5EBS8	Q95ZQ4
H2KZY3	Q95ZQ4
Q20742	Q95ZQ4
Q17483	P91419
Q86S66	Q95ZQ4
Q17400	P91419
Q09975	P91419
O16511	P91419
O16500	P91419
O44451	P91419
P34383	P91419
O17607	P91419
O76840	P91419
Q93637	P91419
Q20228	P91419
Q93576	P91419
Q21351	P91419
O45522	P91419
Q21130	P91419
O02289	P91419
O17970	P91419
O44606	P91419
P91419	P91419
O18118	P91419
O16424	P91419
Q8WQC6	P91419
P91419	O62415
Q23050	P91419
Q9UAY0	P91419
Q9U2A8	P91419
Q9NES7	P91419
Q9N3X2	P91419
Q8MXT6	P91419
Q9U1T5	P91419
P52015	P91419
Q95ZP6	G5EGS3
Q9U1Q2	P91419
Q17460	G5EGS3
Q9XV52	P34692
P34397	P34692
Q9UAT1	P34692
G5EFF2	P34692
P52717	P34692
Q19901	P34692
O45444	P34692
O02056	P34808
Q8MQ22	P34692
P34604	P34692
O44740	P34808
Q17760	P34808
Q9XTS1	P34808
O45946	P34808
P34808	P34808
Q10039	P34808
Q27481	O45734
Q9BL19	P34808
Q94420	P34808
EBI-318593	Q22123
P34529	O45734
O44451	Q9XVJ3
G5EC91	Q22123
O61521	Q22123
Q93533	Q22123
Q03563	Q22174
Q22140	P34766
P48158	Q22174
O01482	Q22174
H2KYH8	Q22174
P42171	Q22174
Q17940	Q22174
Q17732	Q22174
Q17746	Q22174
Q18239	Q22174
O01489	Q22174
Q18043	Q22174
O01961	Q22174
EBI-326768	Q22174
H2KYP1	Q22174
Q18318	Q22174
H2KYW1	Q22174
EBI-316369	Q22174
Q18535	Q22174
Q18909	Q22174
Q18691	Q22174
Q18776	Q22174
P10567	Q22174
Q18953	Q22174
Q18986	Q22174
Q9GUC8	Q22174
Q95ZV8	Q22174
P34397	Q22174
P50880	Q22174
O01917	Q22174
Q19764	Q22174
O16299	Q22174
G5ED20	Q22174
P53013	Q22174
Q20398	Q22174
P34420	Q22174
Q17336	Q22174
O45521	Q22174
Q20435	Q22174
Q22174	Q20476
Q20682	Q22174
Q9Y048	Q22174
Q9N5S8	Q22174
O44821	Q22174
Q20759	Q22174
Q20709	Q22174
O01796	Q22174
H2KYD4	Q22174
Q9TZ84	Q22174
Q20936	Q22174
P55956	Q22174
Q20950	Q22174
Q93831	Q22174
P35602	Q22174
Q9TZ50	Q22174
Q21088	Q22174
Q21361	Q22174
O18015	Q22174
P92004	Q22174
Q21898	Q22174
G5EG86	Q22174
Q22174	Q22174
Q22227	Q22174
P34567	Q22174
P45972	Q22174
Q22387	Q22174
P91820	Q22174
O17005	Q22174
G5EGA5	Q22174
Q9NAJ7	Q22174
O16997	Q22174
EBI-326898	Q22174
Q9N4Z2	Q22174
Q9NES7	Q22174
Q9N3Z0	Q22174
Q8IAA7	Q22174
EBI-326906	Q22174
Q9U2G8	Q22174
O18267	Q22174
Q22174	G5EEM0
Q9U2E9	Q22174
EBI-322859	Q22174
Q23356	Q22174
P91563	Q22174
Q9GYG1	Q22174
P34604	Q22174
O62505	Q22174
Q23389	Q22174
Q95X87	Q22174
P34619	Q22174
P34611	Q22174
Q23664	Q22174
Q17802	Q22179
Q18620	Q22179
H2KZ07	Q22179
O44144	Q22179
P54412	Q22179
Q09511	Q22179
P37806	Q22179
Q20742	Q22179
Q10454	Q22179
Q3Y409	Q22179
Q22183	Q22179
Q21344	Q22179
G5ECM9	Q22179
Q95ZN7	Q22179
O18054	Q22179
Q22352	Q22179
Q9NES7	Q22179
H2L028	Q22179
Q95XI9	Q22179
O01482	Q22227
G5EBL2	O44857
H2KY76	Q22227
O16393	Q22227
Q17746	Q22227
Q22227	EBI-327104
Q27471	Q22227
H2KYV3	Q22227
P48152	Q22227
Q18239	Q22227
Q18320	Q22227
Q18433	Q22227
Q09511	Q22227
EBI-316369	Q22227
P19626	Q22227
G5EES8	Q22227
Q9XVB1	Q22227
Q95ZV8	Q22227
Q22227	Q19257
H2KYP0	Q22227
Q9GUC8	Q22227
Q19872	Q22227
P41886	Q22227
O01700	Q22227
Q09560	Q22227
O01580	Q22227
P90901	Q22227
O17352	Q22227
Q20712	Q22227
O01802	Q22227
Q9TZ84	Q22227
Q9XVW8	Q22227
Q10128	Q22227
P34450	Q22227
Q20845	Q22227
Q94392	Q22227
Q20956	Q22227
Q9N5N7	Q22227
P54815	Q22227
O61218	Q22227
P90900	Q22227
Q9U393	Q22227
H2L044	Q22227
Q965L8	Q22227
Q22227	Q09417
P45972	Q22227
O45734	Q22227
Q22227	Q22227
EBI-326898	Q22227
P45962	Q22227
EBI-327213	Q22227
O62422	Q22227
Q23179	Q22227
O02365	Q22227
Q9XWZ5	Q22227
G5ECN7	Q22227
Q9N3Z0	Q22227
G5ECG0	Q22227
Q8IAA7	Q22227
O62479	Q22227
Q9U2E9	Q22227
Q95Q08	Q22227
EBI-311967	Q22227
Q9U202	Q22227
P34611	Q22227
Q8MXT7	Q22227
P34604	Q22227
P54216	P54216
Q09384	Q22227
P34643	Q22227
O18302	Q22227
Q21746	Q22235
Q18786	P34563
O45679	P34563
Q19835	P34563
Q9GPA0	P34563
P90908	P34563
Q9XXJ0	P34563
Q9XXL3	P34563
P34766	P34556
O01482	O16519
Q18171	O16519
O16519	O44480
Q19749	O16519
O45521	O16519
Q9XUQ4	O16519
H2KZI3	O16519
Q9GRY9	O16519
A0A0K3AUY4	O16519
Q93572	O45764
P17330	O45764
Q9NES7	O45764
Q6I6D4	Q22306
Q9GUB8	Q10046
Q9XVG7	O02300
Q19980	Q22306
Q8STF6	Q22306
O01482	Q22306
Q21436	Q22306
Q20922	Q22306
Q3LRZ3	Q22306
EBI-327382	Q22306
Q22544	Q22306
Q22756	Q22306
Q20933	Q22327
EBI-314953	Q22306
Q11093	Q22329
O02056	P45970
P34264	P45970
G5ECY0	P45970
Q10579	P45970
P20163	P45970
P34431	P45970
Q965Z4	P45962
P45962	Q9U3B7
Q09597	P45962
G5EC86	Q9TZI1
P47209	O45766
Q20717	Q27519
Q95ZT1	Q27518
P34604	Q10051
Q9N362	O45766
G5EBN8	Q10051
Q09436	G5EFL5
Q9XVF7	G5EFL5
Q10929	G5EFL5
Q17625	G5EFL5
Q17865	G5EFL5
G5ECD7	G5EFL5
Q17732	G5EFL5
P91056	G5EFL5
P34333	G5EFL5
P91051	G5EFL5
Q18241	G5EFL5
G4RTG4	G5EFL5
G5ECY0	G5EFL5
Q18688	G5EFL5
O45268	G5EFL5
EBI-316369	G5EFL5
Q18529	G5EFL5
P37806	G5EFL5
Q18937	G5EFL5
Q93408	G5EFL5
O45334	G5EFL5
Q8I4L6	G5EFL5
Q95ZV9	G5EFL5
Q19404	G5EFL5
P91250	G5EFL5
Q9GUC8	G5EFL5
G5EFL5	Q8MNT0
P91284	G5EFL5
Q19862	G5EFL5
Q20010	G5EFL5
Q93637	G5EFL5
P53013	G5EFL5
Q20398	G5EFL5
Q9XVN9	G5EFL5
Q966J6	G5EFL5
Q20712	G5EFL5
P91306	G5EFL5
Q20621	G5EFL5
O44821	G5EFL5
Q17353	G5EFL5
Q20711	G5EFL5
Q20745	G5EFL5
P91353	G5EFL5
P34450	G5EFL5
Q20956	G5EFL5
P17139	G5EFL5
O01900	G5EFL5
Q9TZ50	G5EFL5
EBI-327620	G5EFL5
Q22227	G5EFL5
H2L045	G5EFL5
Q9XVX1	G5EFL5
Q95ZK7	G5EFL5
P45972	G5EFL5
G5EG86	G5EFL5
Q95QA6	G5EFL5
Q10039	G5EFL5
G5EFL5	G5EFL5
Q22459	G5EFL5
G5EBY5	G5EFL5
P91820	G5EFL5
Q22716	G5EFL5
Q23158	G5EFL5
Q9BIB7	G5EFL5
Q9BIC1	G5EFL5
G5EFL5	Q965W3
H2KZI3	G5EFL5
O16286	G5EFL5
G5EDA8	G5EFL5
Q9N3Z0	G5EFL5
Q9XWN6	G5EFL5
Q9N4I4	G5EFL5
O62486	G5EFL5
EBI-311967	G5EFL5
Q9XWT3	G5EFL5
Q23312	G5EFL5
Q8MXR2	G5EFL5
EBI-327680	G5EFL5
G5EFL5	Q09651
P18835	G5EFL5
Q9N4P3	G5EFL5
Q10667	G5EFL5
Q23458	G5EFL5
P34643	G5EFL5
Q18192	O45784
Q21067	Q9UAX1
Q23312	Q9UAX1
EBI-319024	O45784
O18672	O45784
G5EDZ2	O45784
P91829	O45784
Q9N582	O45784
Q9U2D9	O45784
Q9U226	O45784
Q19120	Q22499
O44740	Q22499
Q9N4E2	Q22510
Q9XUS3	Q22499
Q21648	Q22510
Q9XW88	Q22510
Q6I6D4	Q9XUP3
Q95QW0	Q9XUP3
H2KY59	Q95QA6
Q17850	P34568
Q09436	Q95QA6
Q17573	Q95QA6
Q95QA6	Q10929
P90735	Q95QA6
Q17695	Q95QA6
Q11103	Q95QA6
O16510	Q95QA6
Q18239	Q95QA6
Q17732	Q95QA6
Q17784	Q95QA6
O16393	Q95QA6
Q18437	Q95QA6
H2KZ24	Q95QA6
Q93321	Q95QA6
O17763	Q95QA6
Q09501	Q95QA6
Q18776	Q95QA6
Q19162	Q95QA6
Q19101	Q95QA6
P10567	Q95QA6
G5ECT2	Q95QA6
Q19286	Q95QA6
O45351	Q95QA6
G5EDI8	Q95QA6
Q19872	Q95QA6
G5EFF2	Q95QA6
G5ED57	Q95QA6
H2KYP0	Q95QA6
Q8MNT0	Q95QA6
Q93635	Q95QA6
Q09560	Q95QA6
O01700	Q95QA6
Q19989	Q95QA6
O44490	Q95QA6
P90901	Q95QA6
Q20198	Q95QA6
Q20398	Q95QA6
Q20641	Q95QA6
Q20695	Q95QA6
EBI-325305	Q95QA6
Q9XVW8	Q95QA6
Q95QA6	O01579
Q93763	Q95QA6
Q21036	Q95QA6
Q8MQ17	Q95QA6
Q94247	Q95QA6
Q21049	Q95QA6
Q93831	Q95QA6
O01900	Q95QA6
Q21127	Q95QA6
Q9N5N7	Q95QA6
H2L0C5	Q95QA6
Q21344	Q95QA6
Q9XUV0	Q95QA6
G5EDZ9	Q95QA6
H2L045	Q95QA6
G5EGG0	Q95QA6
P12844	Q95QA6
Q8ITY8	Q95QA6
Q21648	Q95QA6
G5EDU4	Q95QA6
O16949	Q95QA6
P28548	Q95QA6
H2L0C8	Q95QA6
Q22227	Q95QA6
P45970	Q95QA6
Q95ZK7	Q95QA6
O18036	Q95QA6
P91820	Q95QA6
O01602	Q95QA6
G5EFL5	Q95QA6
Q22847	Q95QA6
EBI-327213	Q95QA6
P91503	Q95QA6
H2KZI3	Q95QA6
Q9BIB7	Q95QA6
O01812	Q95QA6
Q23158	Q95QA6
Q9N582	Q95QA6
G5ECF6	Q95QA6
O02365	Q95QA6
Q9N3Z0	Q95QA6
Q965Q1	Q95QA6
Q9NET8	Q95QA6
O62482	Q95QA6
Q9N4Z2	Q95QA6
Q8ITV6	Q95QA6
Q9U252	Q95QA6
Q9U2D9	Q95QA6
F3Y5P4	Q95QA6
Q95QA6	G5ECG0
EBI-311967	Q95QA6
EBI-327993	Q95QA6
Q9BKZ9	Q95QA6
Q9U1S2	Q95QA6
Q8MXR2	Q95QA6
Q8MXT7	Q95QA6
O16682	Q95QA6
Q9BKS4	Q95QA6
H2L0I2	Q95QA6
O18302	Q95QA6
Q23419	Q95QA6
P34709	P34691
P34691	P34709
P34669	Q95QA6
Q23664	Q95QA6
Q95X42	Q95QA3
Q21215	Q95QA3
O45603	P41848
O45734	Q9XXN3
P34766	P41848
Q9N430	Q22616
Q19901	Q22620
H2L067	Q22619
G5EDW1	Q22618
O01482	Q22619
P91001	Q22640
O45603	Q22619
Q9XUK0	Q22630
Q86DA5	Q8I4F7
Q22640	Q22640
Q9BI89	O16785
Q9NA84	Q8I4F7
G5ECJ4	O45189
P91453	Q8I4F7
Q21648	O45189
G5EEW7	O45189
Q09417	Q22664
G5EF03	O45189
G5EFG9	O45189
Q9XUM8	O45189
Q94126	Q22676
Q8I0Z1	Q22676
Q22676	Q9U1X3
Q19980	Q9GZG8
Q22544	Q9GZG8
P50093	Q9GZG8
EBI-314953	Q9GZG8
G5ED84	O02323
Q21018	O45799
P90994	O02043
Q22631	O45799
Q21746	P91487
Q22243	O02043
Q18070	O02043
Q10902	O02043
Q9N4A9	O02043
Q17400	O18118
O16511	O18118
Q21746	O18118
Q09975	O18118
O76840	O18118
O18118	P05690
Q17698	Q17339
Q9UAY0	O18118
Q9NES7	O18118
P54412	Q17339
Q18089	Q17339
EBI-311836	Q17339
P34682	Q17339
O45441	Q17339
Q9TXY4	Q17339
P18948	Q17339
P98080	Q17339
G5EG60	Q17339
P18835	Q17339
Q22264	Q17339
Q22347	Q17339
G5ED49	Q17339
P92004	P91829
Q18241	P91829
O62165	P91829
P91829	P91829
O45087	Q22752
Q20083	Q22781
G5EGP4	Q22781
Q21648	Q10014
Q9U2K7	Q22781
Q17902	Q22799
G5EBV6	Q22799
Q18192	Q22799
O16474	Q22799
O17641	Q22799
P34766	Q22799
Q18529	Q22799
P91249	Q22799
O45335	Q22799
G5EG76	Q22799
Q19816	Q22799
Q22799	Q9XVX4
Q93572	Q22799
P48150	Q22799
O45436	Q22799
Q19988	Q22799
G5ECT7	Q22799
Q20805	Q22799
P48154	Q22799
G5EBX2	Q22799
P55853	Q22799
C6KRN1	Q22799
P34574	Q22799
Q22696	Q22799
G5EDQ5	Q22799
Q9U2M6	Q22799
P55954	Q22799
Q9N432	Q22799
Q9N5N7	Q9NAN2
Q20709	Q9NAN2
H2L0C9	Q22799
O18302	Q9NAN2
Q94272	Q22820
P91542	Q22820
P41999	G5EFA2
P91001	G5EFA2
O01918	G5EFA2
EBI-327104	G5EFA2
Q9TXI4	G5EFA2
O45521	G5EFA2
Q19877	G5EFA2
Q9U5C1	G5EFA2
Q21954	G5EFA2
Q20798	G5EFA2
Q9TXU7	G5EFA2
O45952	G5EFA2
H2KYJ8	G5EFA2
Q95Y82	G5EFA2
G5EFA2	Q965X6
Q23664	G5EFA2
P34604	G5EFA2
O16682	G5EFA2
O17169	P91505
O16511	P91505
O16500	P91505
Q17849	P91505
O16501	P91505
O16502	P91505
P91505	Q19220
Q18066	P91505
Q21443	P91505
Q20062	P91505
P46502	P91505
Q19981	P91505
Q21465	P91505
O44400	P91505
P48156	P91505
O44820	P91505
O18209	P91505
Q09417	P91505
O76725	P91505
Q23628	P91505
Q93203	Q9XU07
Q9XUP8	P91835
Q93572	P91835
Q95QD9	P91835
Q22918	O16695
Q23174	P91835
Q17994	O16695
P45962	O16695
P17329	O16695
O62332	O16695
Q21526	O02637
O16695	Q9XTT9
Q9U1X6	O16695
Q20772	Q9XXA2
Q09289	Q9XXA2
O01916	Q9XXA2
O01925	Q9XXA2
Q20956	Q9XXA2
Q9XXK1	Q9XXA2
Q965X6	Q9XXA2
P41847	Q9XXA2
G5ED84	Q9XXA2
Q9NGT3	Q9XXA2
P34766	Q17635
Q21952	Q17635
Q9GRY9	Q17635
Q95Y90	Q17635
Q22618	Q17635
K8FE09	Q9XUB3
O45436	O62389
Q19004	Q9XUB3
P46822	Q23130
Q965Q1	Q9XUB3
P34659	Q9XUB3
Q19553	Q23130
Q9U2G0	Q9XVG8
Q18937	O45003
Q18043	O45003
Q18241	O45003
O45003	Q21127
O17894	O45003
Q86G90	O45003
Q93315	O44750
P91820	O45003
Q9U1S2	O45003
EBI-328834	O44750
EBI-311836	O44750
Q19519	O44750
Q22398	O44750
O16208	O44750
Q21832	O44750
Q9XVF6	Q23158
Q9N483	O44750
Q22826	O44750
Q17746	Q23158
G5ECD7	Q23158
Q09218	Q23158
P34340	Q23158
Q9GYR3	Q23158
Q18241	Q23158
O45313	Q23158
Q9TZA6	Q23158
A3QM99	Q23158
Q19455	Q23158
Q19465	Q23158
P90823	Q23158
Q95017	Q23158
Q95QJ7	Q23158
Q22966	Q23158
O44509	Q23158
O16299	Q23158
Q93696	Q23158
Q9XVW8	Q23158
O01802	Q23158
P49405	Q23158
Q21015	Q23158
Q20770	Q23158
Q94241	Q23158
EBI-312617	Q23158
H2L0C5	Q23158
G5ED07	Q23158
Q23158	Q9UB28
P55853	Q23158
G5EF90	Q23158
P54406	Q23158
H2L045	Q23158
O61708	Q23158
Q21529	Q23158
EBI-329009	Q23158
G5EFL5	Q23158
Q8WQL7	Q23158
O76640	Q23158
Q95QA6	Q23158
Q23049	Q23158
EBI-329033	Q23158
Q9N499	Q23158
Q23158	Q23158
Q9U304	Q23158
Q23023	Q23158
Q9XWI6	Q23158
G5EBR1	Q23158
P91563	Q23158
Q8MXR2	Q23158
Q8MXT7	Q23158
O17084	Q23158
Q23680	Q23158
Q9GYG1	Q23158
Q23546	Q23158
G5ECC3	Q23187
Q9Y041	Q9Y041
G5ECE7	G5EEN6
P52715	G5EEN6
P91820	G5EEN6
O01576	G5EEN6
P41879	G5EEN6
Q95XK1	G5EEN6
Q23389	G5EEN6
Q18171	Q9U9Y8
P91027	Q9U9Y8
Q17732	Q9U9Y8
Q17492	Q9U9Y8
G5EBR0	Q9U9Y8
O01543	Q9U9Y8
Q19749	Q9U9Y8
O44490	Q9U9Y8
O17859	Q9U9Y8
P41884	Q9U9Y8
Q21636	Q9U9Y8
O17921	Q9U9Y8
Q20709	Q9U9Y8
O02289	Q9U9Y8
G5EDA0	Q9U9Y8
P10983	Q9U9Y8
H2KZM4	Q9U9Y8
Q95QA6	Q9U9Y8
O18098	Q9U9Y8
P91503	Q9U9Y8
EBI-322529	Q9U9Y8
H2KZI3	Q9U9Y8
Q9N582	Q9U9Y8
Q8MPS4	Q9U9Y8
Q8ITV6	Q9U9Y8
Q9BL68	Q9U9Y8
O76621	Q9U9Y8
Q9U1S2	Q9U9Y8
EBI-329176	Q9U9Y8
O76449	Q9U9Y8
Q09631	Q9U9Y8
Q17417	H2L0F6
Q09436	H2L0F6
O02056	H2L0F6
H2KY59	H2L0F6
O01839	H2L0F6
Q11103	H2L0F6
G5EDW7	H2L0F6
H2L0F6	Q03563
Q0G819	H2L0F6
Q6I6D4	H2L0F6
O45241	H2L0F6
P42171	H2L0F6
Q17695	H2L0F6
O01482	H2L0F6
Q17850	H2L0F6
G5EDI1	H2L0F6
Q9XVT0	H2L0F6
Q18043	H2L0F6
H2KYT1	H2L0F6
O62061	H2L0F6
Q93228	H2L0F6
Q9GYR5	H2L0F6
H2KYV3	H2L0F6
O16393	H2L0F6
Q93233	H2L0F6
Q18192	H2L0F6
Q9U3P1	H2L0F6
Q9XVS2	H2L0F6
O01961	H2L0F6
O17615	H2L0F6
Q18239	H2L0F6
H2KZ24	H2L0F6
Q18529	H2L0F6
Q18409	H2L0F6
O61775	H2L0F6
Q22936	H2L0F6
G5ECC0	H2L0F6
P41829	H2L0F6
Q19088	H2L0F6
Q18776	H2L0F6
H2KZG6	H2L0F6
Q18909	H2L0F6
Q95ZV8	H2L0F6
Q19101	H2L0F6
P10567	H2L0F6
Q19289	H2L0F6
H2L0F6	Q95ZV9
Q9XVA2	H2L0F6
Q19404	H2L0F6
G5EFE1	H2L0F6
P02566	H2L0F6
Q9Y049	H2L0F6
Q9GUC8	H2L0F6
Q93520	H2L0F6
G5EBR0	H2L0F6
Q5DX48	H2L0F6
G5EFF2	H2L0F6
Q9XV81	H2L0F6
Q19872	H2L0F6
Q19762	H2L0F6
P91270	H2L0F6
Q19969	H2L0F6
Q19902	H2L0F6
H2KYP0	H2L0F6
Q09560	H2L0F6
P90901	H2L0F6
Q19989	H2L0F6
EBI-329313	H2L0F6
Q20173	H2L0F6
G5EGK8	H2L0F6
Q20198	H2L0F6
O44490	H2L0F6
EBI-329321	H2L0F6
EBI-329327	H2L0F6
Q9TXY4	H2L0F6
P34427	H2L0F6
O45521	H2L0F6
Q9N5S5	H2L0F6
Q20502	H2L0F6
Q9GPA2	H2L0F6
Q20676	H2L0F6
Q20681	H2L0F6
Q965M4	H2L0F6
Q20712	H2L0F6
H2L067	H2L0F6
H2L0F6	Q93763
O01579	H2L0F6
Q94239	H2L0F6
P34450	H2L0F6
Q20803	H2L0F6
Q20981	H2L0F6
Q95ZS6	H2L0F6
Q8MQ17	H2L0F6
Q20956	H2L0F6
O45599	H2L0F6
Q21018	H2L0F6
O01900	H2L0F6
P90900	H2L0F6
O45607	H2L0F6
Q9N5N7	H2L0F6
O44552	H2L0F6
O45660	H2L0F6
Q21243	H2L0F6
Q21361	H2L0F6
Q21313	H2L0F6
EBI-329424	H2L0F6
P91401	H2L0F6
G5EGG0	H2L0F6
Q9TXR6	H2L0F6
P92004	H2L0F6
P90934	H2L0F6
Q21559	H2L0F6
Q21799	H2L0F6
Q21701	H2L0F6
Q9XVK6	H2L0F6
G5EDF6	H2L0F6
Q05062	H2L0F6
EBI-329465	H2L0F6
Q22167	H2L0F6
G5EE07	H2L0F6
P28548	H2L0F6
H2L0F6	O18051
Q22227	H2L0F6
O16525	H2L0F6
G5EDA0	H2L0F6
Q9BIC2	H2L0F6
P45962	H2L0F6
Q09350	H2L0F6
G5EFL5	H2L0F6
O62374	H2L0F6
Q9TZI2	H2L0F6
P91453	H2L0F6
H2KZU7	H2L0F6
Q22522	H2L0F6
Q22631	H2L0F6
EBI-329520	H2L0F6
P34707	H2L0F6
G5ECB9	H2L0F6
O02327	H2L0F6
P91503	H2L0F6
Q9XU06	H2L0F6
G5EGM3	H2L0F6
Q9BIC1	H2L0F6
EBI-326898	H2L0F6
EBI-312405	H2L0F6
O18172	H2L0F6
H2KZI3	H2L0F6
O17286	H2L0F6
Q2XMY4	H2L0F6
O45901	H2L0F6
A0A0S4XR43	H2L0F6
Q22866	H2L0F6
Q9N582	H2L0F6
O62404	H2L0F6
Q9N4Z2	H2L0F6
G5EEI4	H2L0F6
Q8MYM0	H2L0F6
Q9U2D9	H2L0F6
Q9N3Y1	H2L0F6
Q8IAA7	H2L0F6
Q8ITV6	H2L0F6
Q9N3C6	H2L0F6
Q9BL70	H2L0F6
H2L0F6	Q9U252
EBI-311967	H2L0F6
G5ECG0	H2L0F6
Q9XWK4	H2L0F6
Q9N2Z7	H2L0F6
Q9N4Q7	H2L0F6
Q9U1X4	H2L0F6
Q9U1S2	H2L0F6
EBI-327993	H2L0F6
Q9N4B8	H2L0F6
Q8MXT7	H2L0F6
H2L0I2	H2L0F6
Q23254	H2L0F6
EBI-314953	H2L0F6
O16682	H2L0F6
P34609	H2L0F6
Q23401	H2L0F6
Q23485	H2L0F6
P34643	H2L0F6
P34664	H2L0F6
O18302	H2L0F6
O01576	P43509
Q95PV5	H2L0F6
Q23664	H2L0F6
Q86DA5	G5ECL3
Q94261	P43509
Q19335	G5ECL3
Q22469	G5ECL3
P91276	G5ECL3
O76640	G5ECL3
G5EF87	G5ECL3
Q22544	G5ECL3
O44878	G5ECL3
Q23158	G5ECL3
P27639	G5EG05
Q8MYP3	G5ECL3
Q23664	G5ECL3
O17732	O02108
Q93211	O02108
O02108	Q18688
O17983	O02108
P40614	O02108
Q94257	O02108
G5ED84	O02108
Q22260	O02108
O02303	O02108
Q9N3T6	O18180
A0A0S4XR43	O02108
Q8MYP3	O02108
G5EDZ2	O18180
Q9XVF7	O45904
P91001	O45904
Q17786	O45904
Q93380	O45904
B3WFT8	O45904
O17646	O45904
Q9XV56	O45904
Q18887	O45904
Q19275	O45904
Q20330	O45904
Q93637	O45904
Q20228	O45904
Q20845	O45904
Q20745	O45904
O45521	O45904
O44821	O45904
O62305	O45904
Q93831	O45904
EBI-329747	O45904
G5EFW3	O45904
Q21746	O45904
P32742	O45904
H2KYJ8	O45904
P34559	O45904
O45904	Q22290
Q9N402	O45904
O45904	O45904
Q9XW17	O45904
EBI-327680	O45904
Q9U2D6	O45904
Q9XWD5	O45904
Q9N4G8	O45904
Q9XTS1	O18191
Q23445	O45904
G5EEG8	O45904
Q94420	O18191
O44740	O18191
Q09590	O18191
Q17967	G5EG39
Q8I7F8	Q19433
G5ED84	Q23232
Q95X85	G5EG39
Q18339	G5EG39
Q19617	G5EG39
P37165	Q9NEY7
G5ED84	G5EG39
Q9N4B8	G5EG39
Q9NF11	Q9NF11
P42171	Q9NF11
Q19774	Q9NF11
P43509	Q9NF11
G5ED84	Q9U2Z5
P50880	Q9U2Z5
O01900	Q9U2Z5
G5EE02	Q9XWS2
O62160	Q9XWS0
Q9BI86	Q9XWS0
Q09530	G5EDP9
P46561	G5EDP9
P34766	G5EDP9
O17860	G5EDP9
P50880	G5EDP9
O17070	G5EDP9
Q8WTM0	G5EDP9
H2KYX1	G5EDP9
Q22656	G5EDP9
Q93716	G5EEI8
Q965N5	G5EDP9
Q18066	G5EEI8
Q23120	Q9N593
Q19209	Q9U2X1
Q95ZT1	Q9N593
G5EFL5	Q9U2U6
Q9UAY0	Q9U2X1
Q94131	Q9U2X1
P90925	Q9U2U6
Q20798	Q95Y80
Q95Y80	Q965X6
Q93572	Q9U2R6
Q9U2R6	P42171
EBI-315765	Q9U2R6
P45962	Q9U2R6
Q19902	Q9U2R6
P92004	Q9U2R6
Q9BI75	Q9U2R6
Q18399	Q9XXI4
Q86MI0	Q9U2R6
Q95PV5	Q9U2R6
EBI-324450	Q9XXI0
Q9N2Z7	Q9XXI4
G5ED84	Q9XXI4
Q18529	Q9XXI0
O01497	Q9XXI0
O76840	Q9XXI0
P34504	Q9XXI0
H2KZG6	Q9XXI0
P91237	Q9XXI0
H2KYP0	Q9XXI0
Q9U1T5	Q9XXI0
Q22631	Q9XXI0
O45799	Q9XXI0
O62427	Q9XXH8
Q21443	Q9XXH8
Q21319	Q9XXH8
Q9XXH4	Q10661
EBI-330059	Q9N574
Q94216	Q9N580
P41829	Q9N580
Q9N5V3	Q9N580
P40614	Q9N580
O45233	Q9U2Q9
G5EFU3	Q9N580
Q23158	Q9N580
Q22436	Q9U2Q9
EBI-311836	Q9U2Q9
Q19902	Q9U2Q9
O61955	Q9XW13
Q22757	Q9U2Q9
Q9XW13	O02056
O45551	Q9XW13
Q8MQ52	Q9XW13
Q20476	Q9XW13
G5EEK7	Q9XW13
Q21648	Q9XW13
Q21693	Q9XW13
Q86LS4	Q9NH52
O44480	Q9NH52
Q09566	Q9NH52
Q86NE1	Q9NH52
Q22170	Q9NH52
O16424	Q9NH52
Q9NES7	Q9NH52
P34652	Q9NH52
Q9XVZ2	Q9NH52
Q23359	Q9NH52
EBI-330226	Q9N537
O62519	Q9NH52
Q8WQE8	Q9N537
Q18529	Q9XWV0
P34766	Q9XXG5
G5EDZ2	Q9XWW1
